acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,kf_roll,kf_pitch,Xk0,Xk1,Pk0,Pk1,Q0,R0
189,719,-4836,-247,108,-565,-5.317,-6.832,-0.155632,-0.117488,0.000702,0.00135,1e-05,0.05
99,727,-4330,-226,144,-457,-5.683,-7.039,-0.162011,-0.121111,0.000702,0.001376,1e-05,0.05
320,785,-4426,-137,205,-506,-6.054,-7.31,-0.168488,-0.125839,0.000702,0.001409,1e-05,0.05
414,776,-4735,-92,171,-536,-6.338,-7.606,-0.173443,-0.131012,0.000702,0.001452,1e-05,0.05
66,715,-4721,-246,43,-552,-6.329,-7.552,-0.1733,-0.130054,0.000702,0.001471,1e-05,0.05
72,738,-3859,-405,210,-528,-6.871,-7.731,-0.182756,-0.133191,0.000702,0.001484,1e-05,0.05
175,651,-3196,-160,128,-509,-7.345,-8.074,-0.191018,-0.139178,0.000702,0.00151,1e-05,0.05
-98,807,-4609,-225,191,-532,-7.52,-8.374,-0.194086,-0.144401,0.000702,0.00154,1e-05,0.05
67,799,-4145,-301,171,-538,-7.886,-8.637,-0.200475,-0.149,0.000702,0.001555,1e-05,0.05
420,825,-3828,-121,128,-526,-8.278,-8.962,-0.207315,-0.154675,0.000702,0.001575,1e-05,0.05
-444,748,-4860,-51,-6,-545,-8.567,-8.932,-0.212348,-0.154145,0.000702,0.001563,1e-05,0.05
604,4616,-2205,1404,177,-259,-10.151,-8.569,-0.24,-0.147805,0.000702,0.001452,1e-05,0.05
-617,4670,-2720,196,99,-9,-13.913,-6.832,-0.305652,-0.117489,0.000702,0.001228,1e-05,0.05
540,3368,-3269,1094,143,-165,-17.172,-5.808,-0.362536,-0.099627,0.000702,0.001105,1e-05,0.05
286,1200,-2923,2013,-43,-411,-14.016,-6.784,-0.307459,-0.116661,0.000702,0.001106,1e-05,0.05
175,1854,-5137,1273,-355,-544,-10.772,-6.651,-0.250836,-0.114333,0.000702,0.001156,1e-05,0.05
193,1444,-3624,1299,46,-541,-8.795,-6.77,-0.216333,-0.116413,0.000702,0.001208,1e-05,0.05
142,30,-4213,656,178,-320,-5.385,-7.261,-0.156811,-0.124987,0.000702,0.001235,1e-05,0.05
116,-16,-4086,461,-41,49,-3.228,-6.476,-0.119166,-0.11128,0.000702,0.001116,1e-05,0.05
328,-108,-4020,529,-6,205,-0.799,-5.849,-0.07678,-0.100346,0.000702,0.001042,1e-05,0.05
197,-300,-4106,508,25,192,1.31,-5.641,-0.039974,-0.096709,0.000702,0.001028,1e-05,0.05
227,-252,-4281,174,38,248,2.948,-5.337,-0.011375,-0.091402,0.000702,0.001014,1e-05,0.05
188,-319,-4199,-199,2,376,3.248,-5.282,-0.006143,-0.090447,0.000702,0.001037,1e-05,0.05
131,-462,-4038,-134,20,450,3.671,-5.11,0.001232,-0.087446,0.000702,0.001095,1e-05,0.05
370,-256,-4103,-69,19,440,3.926,-5.147,0.005693,-0.088095,0.000702,0.001135,1e-05,0.05
257,-39,-4140,-93,18,377,3.877,-5.121,0.004834,-0.087641,0.000702,0.001174,1e-05,0.05
221,-162,-4117,-177,10,317,3.584,-4.995,-0.000276,-0.085436,0.000702,0.001189,1e-05,0.05
343,-263,-4118,-154,-10,225,3.576,-4.98,-0.000424,-0.085174,0.000702,0.001164,1e-05,0.05
192,-236,-4048,-104,11,244,3.695,-4.876,0.001653,-0.083365,0.000702,0.001132,1e-05,0.05
212,-161,-4080,-83,11,215,3.754,-4.695,0.002688,-0.080192,0.000702,0.00111,1e-05,0.05
266,-123,-4048,-33,20,76,3.805,-4.564,0.003576,-0.077911,0.000702,0.001041,1e-05,0.05
352,-96,-4076,-35,-19,-141,3.946,-4.488,0.006044,-0.076593,0.000702,0.00096,1e-05,0.05
243,-317,-4131,-129,21,-68,4.018,-4.617,0.007297,-0.078835,0.000702,0.000922,1e-05,0.05
