acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,kf_roll,kf_pitch,Xk0,Xk1,Pk0,Pk1,Q0,R0
42,2368,-3721,-61,-73,80,15.379,-1.968,0.205587,-0.032605,0.000304,0.000404,0.0,0.3
200,2264,-3289,-89,169,-18,14.669,-2.025,0.193192,-0.033599,0.000304,0.000402,0.0,0.3
170,2199,-3076,-61,89,12,14.075,-2.422,0.182829,-0.040531,0.000304,0.0004,0.0,0.3
85,2148,-3818,-120,-149,150,13.454,-2.315,0.17198,-0.038665,0.000304,0.000399,0.0,0.3
282,2249,-3519,-129,-112,164,12.772,-2.081,0.160087,-0.034577,0.000304,0.000397,0.0,0.3
166,2145,-3707,-194,-127,96,11.98,-1.844,0.146266,-0.030436,0.000304,0.000396,0.0,0.3
72,1946,-3277,-492,194,188,10.926,-1.762,0.127858,-0.029014,0.000304,0.000395,0.0,0.3
45,1749,-4032,-716,-189,239,9.134,-1.581,0.096578,-0.025853,0.000304,0.000395,0.0,0.3
649,1731,-3528,-1008,-191,203,7.107,-1.262,0.061203,-0.020276,0.000304,0.000396,0.0,0.3
22,1407,-3300,-717,-634,560,3.999,-0.685,0.006966,-0.01021,0.000303,0.000397,0.0,0.3
205,2341,-3922,-376,-288,74,2.626,0.002,-0.017002,0.001774,0.000303,0.000396,0.0,0.3
263,2477,-3541,202,-51,226,2.249,0.294,-0.023573,0.006881,0.000303,0.000396,0.0,0.3
34,2571,-3330,312,-160,138,2.642,0.451,-0.016727,0.009625,0.000303,0.000396,0.0,0.3
239,2253,-3275,128,-46,34,2.859,0.664,-0.012929,0.01333,0.000303,0.000394,0.0,0.3
168,2203,-3528,-67,-38,0,2.499,0.697,-0.019223,0.013914,0.000303,0.000392,0.0,0.3
246,2554,-3154,64,0,-72,1.995,0.7,-0.028008,0.013963,0.000303,0.00039,0.0,0.3
46,2788,-3071,424,53,-65,2.187,0.551,-0.024656,0.011367,0.000303,0.000389,0.0,0.3
193,2634,-3146,632,84,-91,3.244,0.367,-0.006209,0.008148,0.000303,0.000387,0.0,0.3
157,2587,-3202,796,171,-102,4.48,0.043,0.015365,0.002489,0.000303,0.000387,0.0,0.3
371,2246,-3390,992,261,-184,6.305,-0.554,0.047208,-0.007927,0.000303,0.000386,0.0,0.3
345,1794,-3678,1120,39,-29,8.896,-1.004,0.092428,-0.015777,0.000303,0.000385,0.0,0.3
91,1634,-3807,908,-22,40,11.096,-1.053,0.130828,-0.016632,0.000303,0.000383,0.0,0.3
313,1418,-3727,440,9,-59,12.301,-1.098,0.151863,-0.01742,0.000303,0.000382,0.0,0.3
161,1579,-3854,166,19,-70,12.522,-1.205,0.155723,-0.019282,0.000303,0.00038,0.0,0.3
266,1609,-3744,163,40,-20,12.696,-1.236,0.158748,-0.019824,0.000303,0.000379,0.0,0.3
207,1649,-3857,-63,100,-172,12.32,-1.485,0.152194,-0.024177,0.000302,0.000378,0.0,0.3
377,1609,-3690,296,53,224,12.153,-1.813,0.149279,-0.029894,0.000302,0.000377,0.0,0.3
