Ins Auto Telemetry Data Record
Record Time: 2026-06-22T19:39:42.229537
============================================================

Trajectory Points: 578
Waypoints: 238

Trajectory Points (x, y, mode, timestamp):
  481.66, 162.27, 4, 1782128318.4417152
  481.66, 162.38, 4, 1782128318.82191
  481.66, 162.38, 4, 1782128318.8279269
  481.66, 162.33, 4, 1782128318.8300846
  481.66, 162.32, 4, 1782128318.8320553
  481.66, 162.32, 4, 1782128318.8339615
  481.66, 162.30, 4, 1782128319.1008215
  481.66, 162.33, 4, 1782128319.241537
  481.66, 162.30, 4, 1782128319.2444236
  481.66, 162.30, 4, 1782128319.2469206
  481.66, 162.24, 4, 1782128319.2491143
  481.66, 162.22, 4, 1782128319.2905235
  481.66, 162.30, 4, 1782128319.664834
  481.66, 162.32, 4, 1782128319.6697915
  481.66, 162.32, 4, 1782128319.6738155
  481.66, 162.37, 4, 1782128319.6764112
  481.66, 162.32, 4, 1782128319.6976724
  481.65, 162.19, 4, 1782128319.9911087
  481.65, 161.93, 4, 1782128319.9943254
  481.65, 161.63, 4, 1782128320.1454716
  481.66, 162.00, 4, 1782128320.1479204
  481.66, 162.89, 4, 1782128320.150526
  481.65, 163.81, 4, 1782128320.1722174
  481.65, 164.03, 4, 1782128320.4376843
  481.65, 164.08, 4, 1782128320.5885444
  481.67, 164.44, 4, 1782128320.5913396
  481.70, 165.07, 4, 1782128320.5944853
  481.73, 165.43, 4, 1782128320.5969992
  481.72, 165.26, 4, 1782128320.8901427
  481.71, 165.15, 4, 1782128320.8931355
  481.72, 165.29, 4, 1782128321.042954
  481.73, 165.50, 4, 1782128321.0476162
  481.73, 165.48, 4, 1782128321.050674
  0.00, 0.00, 4, 1782128340.7761815
  -0.08, 0.00, 4, 1782128340.917919
  -4.66, 0.00, 4, 1782128340.9180017
  -12.05, -0.09, 4, 1782128340.918077
  -11.86, -0.08, 4, 1782128340.9182806
  -10.19, -0.03, 4, 1782128340.918329
  -8.18, 0.04, 4, 1782128340.9602907
  -7.03, 0.08, 4, 1782128341.3588727
  -7.01, 0.08, 4, 1782128341.361121
  -7.17, 0.08, 4, 1782128341.3611867
  -7.17, 0.08, 4, 1782128341.3612392
  -7.17, 0.08, 4, 1782128341.3612823
  -7.17, 0.08, 4, 1782128341.6399696
  -7.17, 0.08, 4, 1782128341.7684734
  -7.17, 0.08, 4, 1782128341.770363
  -7.17, 0.08, 4, 1782128341.7704515
  -7.17, 0.08, 4, 1782128341.770546
  -7.19, 0.08, 4, 1782128342.1965082
  -7.19, 0.08, 4, 1782128342.1987789
  -7.19, 0.08, 4, 1782128342.198809
  -7.19, 0.08, 4, 1782128342.1989062
  -7.19, 0.08, 4, 1782128342.1989338
  -7.19, 0.08, 4, 1782128342.2415066
  -7.19, 0.08, 4, 1782128342.497754
  -7.27, 0.07, 4, 1782128342.6283212
  -7.35, 0.07, 4, 1782128342.6304238
  -7.38, 0.07, 4, 1782128342.6304693
  -7.44, 0.07, 4, 1782128342.6408925
  -7.47, 0.07, 4, 1782128342.9538279
  -7.47, 0.07, 4, 1782128343.0975003
  -7.47, 0.07, 4, 1782128343.0976827
  -7.47, 0.07, 4, 1782128343.097736
  -7.47, 0.07, 4, 1782128343.0978634
  -7.47, 0.07, 4, 1782128343.1188912
  -7.47, 0.07, 4, 1782128343.521137
  -7.47, 0.07, 4, 1782128343.5243893
  -7.47, 0.07, 4, 1782128343.52456
  -7.47, 0.07, 4, 1782128343.5246403
  -7.47, 0.07, 4, 1782128343.524791
  -7.47, 0.07, 4, 1782128343.8362253
  -7.47, 0.07, 4, 1782128343.8363037
  -7.47, 0.07, 4, 1782128343.973573
  -7.47, 0.07, 4, 1782128343.9759767
  -7.47, 0.07, 4, 1782128343.9760525
  -7.47, 0.07, 4, 1782128344.007577
  -7.47, 0.07, 4, 1782128344.4079587
  -7.47, 0.07, 4, 1782128344.4104238
  -7.47, 0.07, 4, 1782128344.4104867
  -7.47, 0.07, 4, 1782128344.4105186
  -7.47, 0.07, 4, 1782128344.4105692
  -7.54, 0.07, 4, 1782128344.7047148
  -7.55, 0.07, 4, 1782128344.850688
  -7.55, 0.07, 4, 1782128344.8508565
  -7.55, 0.07, 4, 1782128344.8509119
  -7.55, 0.07, 4, 1782128344.8509462
  -7.55, 0.07, 4, 1782128344.8824942
  -7.55, 0.07, 4, 1782128345.154155
