type,x,y,ins_mode,dis_ins,yaw_ins,n,target,flag_save,comment
I,-5068.8,365.4,0,0.0,0.0,2,1,0,
I,-5066.5,364.8,0,0.0,0.0,2,1,0,
I,-5063.7,364.1,0,0.0,0.0,2,1,0,
I,-5060.2,363.3,0,0.0,0.0,2,1,0,
I,-5058.9,362.9,0,0.0,0.0,2,1,0,
I,-5058.9,362.9,0,0.0,0.0,2,1,0,
I,-5058.9,362.9,0,0.0,0.0,2,1,0,
I,-5058.9,362.9,0,0.0,0.0,2,1,0,
I,-5061.7,363.3,0,0.0,0.0,2,1,0,
I,-5062.1,363.3,0,0.0,0.0,2,1,0,
I,-5059.3,363.1,0,0.0,0.0,2,1,0,
I,-5055.9,362.8,0,0.0,0.0,2,1,0,
I,-5051.7,362.3,0,0.0,0.0,2,1,0,
I,-5047.3,361.8,0,0.0,0.0,2,1,0,
I,-5045.4,361.6,0,0.0,0.0,2,1,0,
I,-5045.5,361.6,0,0.0,0.0,2,1,0,
I,-5045.8,361.6,0,0.0,0.0,2,1,0,
I,-5044.3,361.4,0,0.0,0.0,2,1,0,
I,-5040.2,360.9,0,0.0,0.0,2,1,0,
I,-5035.1,360.2,0,0.0,0.0,2,1,0,
I,-5032.6,359.9,0,0.0,0.0,2,1,0,
I,-5032.7,359.9,0,0.0,0.0,2,1,0,
I,-5032.7,359.9,0,0.0,0.0,2,1,0,
I,-5031.7,359.8,0,0.0,0.0,2,1,0,
I,-5028.1,359.4,0,0.0,0.0,2,1,0,
I,-5023.9,359.0,0,0.0,0.0,2,1,0,
I,-5019.7,358.5,0,0.0,0.0,2,1,0,
I,-5017.8,358.3,0,0.0,0.0,2,1,0,
I,-5018.0,358.4,0,0.0,0.0,2,1,0,
I,-5018.1,358.4,0,0.0,0.0,2,1,0,
I,-5014.0,357.9,0,0.0,0.0,2,1,0,
I,-5007.4,357.1,0,0.0,0.0,2,1,0,
I,-5003.9,356.6,0,0.0,0.0,2,1,0,
I,-5003.9,356.6,0,0.0,0.0,2,1,0,
I,-5004.0,356.6,0,0.0,0.0,2,1,0,
I,-5001.6,356.4,0,0.0,0.0,2,1,0,
I,-4997.0,355.9,0,0.0,0.0,2,1,0,
I,-4991.2,355.2,0,0.0,0.0,2,1,0,
I,-4988.8,354.9,0,0.0,0.0,2,1,0,
I,-4989.2,355.0,0,0.0,0.0,2,1,0,
I,-4989.2,355.0,0,0.0,0.0,2,1,0,
I,-4987.2,354.8,0,0.0,0.0,2,1,0,
I,-4982.9,354.5,0,0.0,0.0,2,1,0,
I,-4976.8,354.0,0,0.0,0.0,2,1,0,
I,-4973.8,353.8,0,0.0,0.0,2,1,0,
I,-4974.1,353.8,0,0.0,0.0,2,1,0,
I,-4974.0,353.8,0,0.0,0.0,2,1,0,
I,-4971.1,353.6,0,0.0,0.0,2,1,0,
I,-4964.9,353.1,0,0.0,0.0,2,1,0,
I,-4959.1,352.7,0,0.0,0.0,2,1,0,
I,-4958.5,352.6,0,0.0,0.0,2,1,0,
I,-4958.5,352.6,0,0.0,0.0,2,1,0,
I,-4958.3,352.6,0,0.0,0.0,2,1,0,
I,-4954.6,352.4,0,0.0,0.0,2,1,0,
I,-4948.8,352.2,0,0.0,0.0,2,1,0,
I,-4943.5,352.0,0,0.0,0.0,2,1,0,
I,-4942.6,352.0,0,0.0,0.0,2,1,0,
I,-4942.7,352.0,0,0.0,0.0,2,1,0,
I,-4940.8,351.8,0,0.0,0.0,2,1,0,
I,-4935.0,351.4,0,0.0,0.0,2,1,0,
I,-4928.4,350.9,0,0.0,0.0,2,1,0,
I,-4926.5,350.7,0,0.0,0.0,2,1,0,
I,-4926.9,350.8,0,0.0,0.0,2,1,0,
I,-4927.2,350.8,0,0.0,0.0,2,1,0,
I,-4924.9,350.6,0,0.0,0.0,2,1,0,
I,-4919.7,350.3,0,0.0,0.0,2,1,0,
I,-4913.1,349.8,0,0.0,0.0,2,1,0,
I,-4911.3,349.6,0,0.0,0.0,2,1,0,
I,-4912.0,349.7,0,0.0,0.0,2,1,0,
I,-4912.3,349.7,0,0.0,0.0,2,1,0,
I,-4909.6,349.5,0,0.0,0.0,2,1,0,
I,-4904.0,349.2,0,0.0,0.0,2,1,0,
I,-4897.8,348.8,0,0.0,0.0,2,1,0,
I,-4896.0,348.7,0,0.0,0.0,2,1,0,
I,-4896.5,348.7,0,0.0,0.0,2,1,0,
I,-4896.5,348.7,0,0.0,0.0,2,1,0,
I,-4893.5,348.6,0,0.0,0.0,2,1,0,
I,-4887.9,348.3,0,0.0,0.0,2,1,0,
I,-4881.1,347.9,0,0.0,0.0,2,1,0,
I,-4879.2,347.7,0,0.0,0.0,2,1,0,
I,-4879.5,347.8,0,0.0,0.0,2,1,0,
I,-4879.7,347.8,0,0.0,0.0,2,1,0,
I,-4878.0,347.7,0,0.0,0.0,2,1,0,
I,-4873.0,347.7,0,0.0,0.0,2,1,0,
I,-4867.7,347.9,0,0.0,0.0,2,1,0,
I,-4866.4,347.9,0,0.0,0.0,2,1,0,
I,-4866.7,347.9,0,0.0,0.0,2,1,0,
I,-4866.0,347.9,0,0.0,0.0,2,1,0,
I,-4861.9,348.0,0,0.0,0.0,2,1,0,
I,-4855.8,348.0,0,0.0,0.0,2,1,0,
I,-4849.5,348.0,0,0.0,0.0,2,1,0,
I,-4848.3,347.9,0,0.0,0.0,2,1,0,
I,-4848.7,348.0,0,0.0,0.0,2,1,0,
I,-4848.4,347.9,0,0.0,0.0,2,1,0,
I,-4844.4,347.8,0,0.0,0.0,2,1,0,
I,-4838.5,347.5,0,0.0,0.0,2,1,0,
I,-4834.8,347.3,0,0.0,0.0,2,1,0,
I,-4835.3,347.3,0,0.0,0.0,2,1,0,
I,-4835.4,347.3,0,0.0,0.0,2,1,0,
I,-4832.7,347.2,0,0.0,0.0,2,1,0,
I,-4828.2,347.0,0,0.0,0.0,2,1,0,
I,-4823.2,346.9,0,0.0,0.0,2,1,0,
I,-4820.2,346.8,0,0.0,0.0,2,1,0,
I,-4820.3,346.8,0,0.0,0.0,2,1,0,
I,-4820.0,346.8,0,0.0,0.0,2,1,0,
I,-4816.5,346.8,0,0.0,0.0,2,1,0,
I,-4811.9,346.7,0,0.0,0.0,2,1,0,
I,-4806.2,346.5,0,0.0,0.0,2,1,0,
I,-4803.6,346.4,0,0.0,0.0,2,1,0,
I,-4803.7,346.4,0,0.0,0.0,2,1,0,
I,-4803.6,346.4,0,0.0,0.0,2,1,0,
I,-4801.1,346.4,0,0.0,0.0,2,1,0,
I,-4797.3,346.3,0,0.0,0.0,2,1,0,
I,-4792.7,346.2,0,0.0,0.0,2,1,0,
I,-4790.4,346.3,0,0.0,0.0,2,1,0,
I,-4790.5,346.3,0,0.0,0.0,2,1,0,
I,-4789.6,346.3,0,0.0,0.0,2,1,0,
I,-4785.8,346.6,0,0.0,0.0,2,1,0,
I,-4780.1,346.8,0,0.0,0.0,2,1,0,
I,-4773.0,347.0,0,0.0,0.0,2,1,0,
I,-4771.1,347.0,0,0.0,0.0,2,1,0,
I,-4771.3,347.0,0,0.0,0.0,2,1,0,
I,-4771.3,347.0,0,0.0,0.0,2,1,0,
I,-4768.2,347.1,0,0.0,0.0,2,1,0,
I,-4762.9,347.3,0,0.0,0.0,2,1,0,
I,-4757.8,347.6,0,0.0,0.0,2,1,0,
I,-4757.2,347.7,0,0.0,0.0,2,1,0,
I,-4757.5,347.6,0,0.0,0.0,2,1,0,
I,-4757.3,347.6,0,0.0,0.0,2,1,0,
I,-4753.8,348.0,0,0.0,0.0,2,1,0,
I,-4749.1,348.4,0,0.0,0.0,2,1,0,
I,-4743.0,348.9,0,0.0,0.0,2,1,0,
I,-4740.9,349.1,0,0.0,0.0,2,1,0,
I,-4742.2,349.0,0,0.0,0.0,2,1,0,
I,-4745.4,348.7,0,0.0,0.0,2,1,0,
I,-4744.9,348.8,0,0.0,0.0,2,1,0,
I,-4741.9,349.2,0,0.0,0.0,2,1,0,
I,-4735.5,350.1,0,0.0,0.0,2,1,0,
I,-4732.2,350.4,0,0.0,0.0,2,1,0,
I,-4732.3,350.4,0,0.0,0.0,2,1,0,
I,-4732.6,350.4,0,0.0,0.0,2,1,0,
I,-4732.1,350.4,0,0.0,0.0,2,1,0,
I,-4727.5,350.3,0,0.0,0.0,2,1,0,
I,-4719.7,350.0,0,0.0,0.0,2,1,0,
I,-4715.2,349.9,0,0.0,0.0,2,1,0,
I,-4715.1,349.8,0,0.0,0.0,2,1,0,
I,-4715.3,349.8,0,0.0,0.0,2,1,0,
I,-4715.4,349.8,0,0.0,0.0,2,1,0,
I,-4712.9,349.9,0,0.0,0.0,2,1,0,
I,-4707.9,350.0,0,0.0,0.0,2,1,0,
I,-4701.4,350.1,0,0.0,0.0,2,1,0,
I,-4697.8,350.1,0,0.0,0.0,2,1,0,
I,-4697.9,350.1,0,0.0,0.0,2,1,0,
I,-4697.8,350.1,0,0.0,0.0,2,1,0,
I,-4696.3,350.2,0,0.0,0.0,2,1,0,
I,-4692.8,350.3,0,0.0,0.0,2,1,0,
I,-4689.3,350.5,0,0.0,0.0,2,1,0,
I,-4686.8,350.7,0,0.0,0.0,2,1,0,
I,-4684.0,350.9,0,0.0,0.0,2,1,0,
I,-4682.8,350.9,0,0.0,0.0,2,1,0,
I,-4682.9,350.9,0,0.0,0.0,2,1,0,
I,-4682.9,350.9,0,0.0,0.0,2,1,0,
I,-4680.5,351.0,0,0.0,0.0,2,1,0,
I,-4675.7,351.1,0,0.0,0.0,2,1,0,
I,-4668.5,351.0,0,0.0,0.0,2,1,0,
I,-4664.0,350.7,0,0.0,0.0,2,1,0,
I,-4663.8,350.7,0,0.0,0.0,2,1,0,
I,-4664.0,350.7,0,0.0,0.0,2,1,0,
I,-4663.8,350.7,0,0.0,0.0,2,1,0,
I,-4661.2,350.5,0,0.0,0.0,2,1,0,
I,-4656.1,350.1,0,0.0,0.0,2,1,0,
I,-4649.9,349.3,0,0.0,0.0,2,1,0,
I,-4648.6,349.2,0,0.0,0.0,2,1,0,
I,-4648.7,349.2,0,0.0,0.0,2,1,0,
I,-4648.7,349.2,0,0.0,0.0,2,1,0,
I,-4648.7,349.2,0,0.0,0.0,2,1,0,
I,-4648.6,349.2,0,0.0,0.0,2,1,0,
I,-4648.5,349.2,0,0.0,0.0,2,1,0,
I,-4648.6,349.2,0,0.0,0.0,2,1,0,
I,-4648.6,349.2,0,0.0,0.0,2,1,0,
I,-4648.6,349.2,0,0.0,0.0,2,1,0,
I,-4648.6,349.2,0,0.0,0.0,2,1,0,
I,-4648.6,349.2,0,0.0,0.0,2,1,0,
I,-4648.6,349.2,0,0.0,0.0,2,1,0,
I,-4648.6,349.2,0,0.0,0.0,2,1,0,
I,-4648.6,349.2,0,0.0,0.0,2,1,0,
I,-4648.6,349.2,0,0.0,0.0,2,1,0,
I,-4648.6,349.2,0,0.0,0.0,2,1,0,
I,-4648.6,349.2,0,0.0,0.0,2,1,0,
I,-4648.6,349.2,0,0.0,0.0,2,1,0,
I,-4648.6,349.2,0,0.0,0.0,2,1,0,
I,-4648.6,349.2,0,0.0,0.0,2,1,0,
I,-4648.6,349.2,0,0.0,0.0,2,1,0,
I,-4648.6,349.2,0,0.0,0.0,2,1,0,
I,-4648.6,349.2,0,0.0,0.0,2,1,0,
I,-4648.4,349.2,0,0.0,0.0,2,1,0,
I,-4648.2,349.2,0,0.0,0.0,2,1,0,
I,-4648.2,349.1,0,0.0,0.0,2,1,0,
I,-4648.2,349.2,0,0.0,0.0,2,1,0,
I,-4648.4,349.2,0,0.0,0.0,2,1,0,
I,-4648.5,349.2,0,0.0,0.0,2,1,0,
W,-4648.5,349.2,,,,3,2,,waypoint
I,-4648.5,349.2,0,0.0,0.0,3,1,0,
I,-4648.4,349.2,0,0.0,0.0,3,1,0,
I,-4648.4,349.2,0,0.0,0.0,3,1,0,
I,-4648.4,349.2,0,0.0,0.0,3,1,0,
I,-4648.4,349.2,0,0.0,0.0,3,1,0,
I,-4648.4,349.2,0,0.0,0.0,3,1,0,
I,-4648.4,349.2,0,0.0,0.0,3,1,0,
I,-4648.4,349.2,0,0.0,0.0,3,1,0,
I,-4648.4,349.2,0,0.0,0.0,3,1,0,
I,-4648.4,349.2,0,0.0,0.0,3,1,0,
I,-4648.4,349.2,0,0.0,0.0,3,1,0,
I,-4648.4,349.2,0,0.0,0.0,3,1,0,
I,-4648.4,349.2,0,0.0,0.0,3,1,0,
I,-4648.4,349.2,0,0.0,0.0,3,1,0,
I,-4648.4,349.2,0,0.0,0.0,3,1,0,
I,-4648.4,349.2,0,0.0,0.0,3,1,0,
I,-4648.4,349.2,0,0.0,0.0,3,1,0,
I,-4648.4,349.2,0,0.0,0.0,3,1,0,
I,-4649.6,349.1,0,0.0,0.0,3,1,0,
I,-4650.4,349.0,0,0.0,0.0,3,1,0,
I,-4649.1,349.1,0,0.0,0.0,3,1,0,
I,-4647.9,349.2,0,0.0,0.0,3,1,0,
I,-4647.9,349.2,0,0.0,0.0,3,1,0,
I,-4646.4,349.4,0,0.0,0.0,3,1,0,
I,-4642.8,349.8,0,0.0,0.0,3,1,0,
I,-4638.6,350.2,0,0.0,0.0,3,1,0,
I,-4636.0,350.5,0,0.0,0.0,3,1,0,
I,-4636.3,350.5,0,0.0,0.0,3,1,0,
I,-4636.0,350.5,0,0.0,0.0,3,1,0,
I,-4632.5,351.0,0,0.0,0.0,3,1,0,
I,-4628.7,351.5,0,0.0,0.0,3,1,0,
I,-4624.7,352.0,0,0.0,0.0,3,1,0,
I,-4621.5,352.3,0,0.0,0.0,3,1,0,
I,-4621.5,352.3,0,0.0,0.0,3,1,0,
I,-4621.6,352.3,0,0.0,0.0,3,1,0,
I,-4619.1,352.6,0,0.0,0.0,3,1,0,
I,-4614.5,353.1,0,0.0,0.0,3,1,0,
I,-4609.5,353.6,0,0.0,0.0,3,1,0,
I,-4606.4,353.9,0,0.0,0.0,3,1,0,
I,-4606.5,353.9,0,0.0,0.0,3,1,0,
I,-4606.4,353.9,0,0.0,0.0,3,1,0,
I,-4604.4,354.1,0,0.0,0.0,3,1,0,
I,-4600.8,354.5,0,0.0,0.0,3,1,0,
I,-4596.5,355.0,0,0.0,0.0,3,1,0,
I,-4591.4,355.6,0,0.0,0.0,3,1,0,
I,-4589.5,355.8,0,0.0,0.0,3,1,0,
I,-4589.2,355.8,0,0.0,0.0,3,1,0,
I,-4589.0,355.9,0,0.0,0.0,3,1,0,
I,-4586.6,356.1,0,0.0,0.0,3,1,0,
I,-4582.5,356.6,0,0.0,0.0,3,1,0,
I,-4576.3,357.4,0,0.0,0.0,3,1,0,
I,-4575.4,357.5,0,0.0,0.0,3,1,0,
I,-4575.7,357.5,0,0.0,0.0,3,1,0,
I,-4575.7,357.5,0,0.0,0.0,3,1,0,
I,-4574.9,357.6,0,0.0,0.0,3,1,0,
I,-4571.5,358.1,0,0.0,0.0,3,1,0,
I,-4566.7,358.6,0,0.0,0.0,3,1,0,
I,-4563.1,359.0,0,0.0,0.0,3,1,0,
I,-4563.1,359.0,0,0.0,0.0,3,1,0,
I,-4563.1,359.0,0,0.0,0.0,3,1,0,
I,-4563.7,359.0,0,0.0,0.0,3,1,0,
I,-4562.8,358.9,0,0.0,0.0,3,1,0,
I,-4560.9,358.8,0,0.0,0.0,3,1,0,
I,-4559.2,358.6,0,0.0,0.0,3,1,0,
I,-4558.6,358.6,0,0.0,0.0,3,1,0,
I,-4558.2,358.5,0,0.0,0.0,3,1,0,
I,-4557.9,358.5,0,0.0,0.0,3,1,0,
I,-4557.7,358.5,0,0.0,0.0,3,1,0,
I,-4557.7,358.5,0,0.0,0.0,3,1,0,
I,-4557.7,358.5,0,0.0,0.0,3,1,0,
I,-4557.6,358.5,0,0.0,0.0,3,1,0,
I,-4557.6,358.5,0,0.0,0.0,3,1,0,
I,-4557.6,358.5,0,0.0,0.0,3,1,0,
I,-4557.6,358.5,0,0.0,0.0,3,1,0,
I,-4557.6,358.5,0,0.0,0.0,3,1,0,
I,-4557.6,358.5,0,0.0,0.0,3,1,0,
I,-4557.6,358.5,0,0.0,0.0,3,1,0,
I,-4557.6,358.5,0,0.0,0.0,3,1,0,
I,-4557.6,358.5,0,0.0,0.0,3,1,0,
I,-4557.6,358.5,0,0.0,0.0,3,1,0,
I,-4557.6,358.5,0,0.0,0.0,3,1,0,
I,-4557.6,358.5,0,0.0,0.0,3,1,0,
I,-4557.6,358.5,0,0.0,0.0,3,1,0,
I,-4557.6,358.5,0,0.0,0.0,3,1,0,
I,-4557.5,358.4,0,0.0,0.0,3,1,0,
I,-4557.6,358.5,0,0.0,0.0,3,1,0,
I,-4557.6,358.5,0,0.0,0.0,3,1,0,
I,-4557.6,358.5,0,0.0,0.0,3,1,0,
I,-4557.2,358.4,0,0.0,0.0,3,1,0,
I,-4553.9,358.0,0,0.0,0.0,3,1,0,
I,-4551.6,357.8,0,0.0,0.0,3,1,0,
I,-4551.9,357.8,0,0.0,0.0,3,1,0,
I,-4552.2,357.9,0,0.0,0.0,3,1,0,
I,-4551.1,357.7,0,0.0,0.0,3,1,0,
I,-4545.9,357.2,0,0.0,0.0,3,1,0,
I,-4544.3,357.0,0,0.0,0.0,3,1,0,
I,-4544.3,357.0,0,0.0,0.0,3,1,0,
I,-4544.2,357.0,0,0.0,0.0,3,1,0,
I,-4540.5,356.6,0,0.0,0.0,3,1,0,
I,-4535.0,356.0,0,0.0,0.0,3,1,0,
I,-4534.4,355.9,0,0.0,0.0,3,1,0,
I,-4534.5,355.9,0,0.0,0.0,3,1,0,
I,-4531.7,355.7,0,0.0,0.0,3,1,0,
I,-4525.6,355.0,0,0.0,0.0,3,1,0,
I,-4524.9,354.9,0,0.0,0.0,3,1,0,
I,-4525.2,354.9,0,0.0,0.0,3,1,0,
I,-4523.7,354.8,0,0.0,0.0,3,1,0,
I,-4517.1,354.1,0,0.0,0.0,3,1,0,
I,-4515.1,353.8,0,0.0,0.0,3,1,0,
I,-4515.1,353.8,0,0.0,0.0,3,1,0,
I,-4514.7,353.8,0,0.0,0.0,3,1,0,
I,-4508.1,353.2,0,0.0,0.0,3,1,0,
I,-4505.0,352.8,0,0.0,0.0,3,1,0,
I,-4504.9,352.8,0,0.0,0.0,3,1,0,
I,-4505.3,352.8,0,0.0,0.0,3,1,0,
I,-4502.6,352.6,0,0.0,0.0,3,1,0,
I,-4497.5,352.1,0,0.0,0.0,3,1,0,
I,-4496.4,352.0,0,0.0,0.0,3,1,0,
I,-4496.4,352.0,0,0.0,0.0,3,1,0,
I,-4496.4,352.0,0,0.0,0.0,3,1,0,
I,-4492.8,351.6,0,0.0,0.0,3,1,0,
I,-4489.9,351.3,0,0.0,0.0,3,1,0,
I,-4489.5,351.3,0,0.0,0.0,3,1,0,
I,-4489.6,351.3,0,0.0,0.0,3,1,0,
I,-4487.5,351.1,0,0.0,0.0,3,1,0,
I,-4482.4,350.6,0,0.0,0.0,3,1,0,
I,-4481.3,350.5,0,0.0,0.0,3,1,0,
I,-4481.2,350.4,0,0.0,0.0,3,1,0,
I,-4479.7,350.3,0,0.0,0.0,3,1,0,
I,-4473.3,349.7,0,0.0,0.0,3,1,0,
I,-4471.4,349.5,0,0.0,0.0,3,1,0,
I,-4471.6,349.5,0,0.0,0.0,3,1,0,
I,-4471.3,349.5,0,0.0,0.0,3,1,0,
I,-4466.0,349.0,0,0.0,0.0,3,1,0,
I,-4462.7,348.7,0,0.0,0.0,3,1,0,
I,-4462.2,348.7,0,0.0,0.0,3,1,0,
I,-4462.3,348.7,0,0.0,0.0,3,1,0,
I,-4459.3,348.4,0,0.0,0.0,3,1,0,
I,-4453.8,347.9,0,0.0,0.0,3,1,0,
I,-4453.4,347.9,0,0.0,0.0,3,1,0,
I,-4453.3,347.9,0,0.0,0.0,3,1,0,
I,-4452.5,347.8,0,0.0,0.0,3,1,0,
I,-4446.4,347.3,0,0.0,0.0,3,1,0,
I,-4444.3,347.1,0,0.0,0.0,3,1,0,
I,-4445.1,347.2,0,0.0,0.0,3,1,0,
I,-4445.6,347.2,0,0.0,0.0,3,1,0,
I,-4445.3,347.2,0,0.0,0.0,3,1,0,
I,-4441.1,346.8,0,0.0,0.0,3,1,0,
I,-4436.7,346.4,0,0.0,0.0,3,1,0,
I,-4436.9,346.5,0,0.0,0.0,3,1,0,
I,-4436.9,346.5,0,0.0,0.0,3,1,0,
I,-4437.0,346.5,0,0.0,0.0,3,1,0,
I,-4435.6,346.4,0,0.0,0.0,3,1,0,
I,-4430.3,345.9,0,0.0,0.0,3,1,0,
I,-4428.4,345.8,0,0.0,0.0,3,1,0,
I,-4428.6,345.8,0,0.0,0.0,3,1,0,
I,-4428.6,345.8,0,0.0,0.0,3,1,0,
I,-4427.7,345.7,0,0.0,0.0,3,1,0,
I,-4422.1,345.3,0,0.0,0.0,3,1,0,
I,-4419.7,345.1,0,0.0,0.0,3,1,0,
I,-4419.9,345.1,0,0.0,0.0,3,1,0,
I,-4419.9,345.1,0,0.0,0.0,3,1,0,
I,-4418.8,345.0,0,0.0,0.0,3,1,0,
I,-4412.2,344.6,0,0.0,0.0,3,1,0,
I,-4409.9,344.4,0,0.0,0.0,3,1,0,
I,-4410.0,344.4,0,0.0,0.0,3,1,0,
I,-4410.0,344.4,0,0.0,0.0,3,1,0,
I,-4409.6,344.4,0,0.0,0.0,3,1,0,
I,-4403.9,343.9,0,0.0,0.0,3,1,0,
I,-4401.4,343.7,0,0.0,0.0,3,1,0,
I,-4400.8,343.7,0,0.0,0.0,3,1,0,
I,-4400.7,343.7,0,0.0,0.0,3,1,0,
I,-4400.7,343.7,0,0.0,0.0,3,1,0,
I,-4400.7,343.7,0,0.0,0.0,3,1,0,
I,-4400.7,343.7,0,0.0,0.0,3,1,0,
I,-4400.7,343.7,0,0.0,0.0,3,1,0,
I,-4400.7,343.7,0,0.0,0.0,3,1,0,
I,-4400.7,343.7,0,0.0,0.0,3,1,0,
I,-4400.7,343.7,0,0.0,0.0,3,1,0,
I,-4400.7,343.7,0,0.0,0.0,3,1,0,
I,-4400.7,343.7,0,0.0,0.0,3,1,0,
I,-4400.3,343.7,0,0.0,0.0,3,1,0,
I,-4396.5,343.3,0,0.0,0.0,3,1,0,
I,-4393.2,343.0,0,0.0,0.0,3,1,0,
I,-4393.3,343.0,0,0.0,0.0,3,1,0,
I,-4393.2,343.0,0,0.0,0.0,3,1,0,
I,-4393.0,343.0,0,0.0,0.0,3,1,0,
I,-4389.6,342.7,0,0.0,0.0,3,1,0,
I,-4384.6,342.3,0,0.0,0.0,3,1,0,
I,-4383.6,342.2,0,0.0,0.0,3,1,0,
I,-4383.6,342.2,0,0.0,0.0,3,1,0,
I,-4383.6,342.2,0,0.0,0.0,3,1,0,
I,-4382.0,342.1,0,0.0,0.0,3,1,0,
I,-4376.4,341.7,0,0.0,0.0,3,1,0,
I,-4374.3,341.5,0,0.0,0.0,3,1,0,
I,-4374.2,341.5,0,0.0,0.0,3,1,0,
I,-4374.3,341.5,0,0.0,0.0,3,1,0,
I,-4373.8,341.5,0,0.0,0.0,3,1,0,
I,-4370.0,341.3,0,0.0,0.0,3,1,0,
I,-4364.7,341.0,0,0.0,0.0,3,1,0,
I,-4364.5,341.0,0,0.0,0.0,3,1,0,
I,-4364.8,341.0,0,0.0,0.0,3,1,0,
I,-4364.8,341.0,0,0.0,0.0,3,1,0,
I,-4363.3,340.9,0,0.0,0.0,3,1,0,
I,-4357.3,340.6,0,0.0,0.0,3,1,0,
I,-4354.0,340.3,0,0.0,0.0,3,1,0,
I,-4353.5,340.3,0,0.0,0.0,3,1,0,
I,-4353.5,340.3,0,0.0,0.0,3,1,0,
I,-4353.2,340.3,0,0.0,0.0,3,1,0,
I,-4349.8,340.1,0,0.0,0.0,3,1,0,
I,-4344.8,339.8,0,0.0,0.0,3,1,0,
I,-4343.9,339.7,0,0.0,0.0,3,1,0,
I,-4343.9,339.7,0,0.0,0.0,3,1,0,
I,-4343.9,339.7,0,0.0,0.0,3,1,0,
I,-4341.3,339.5,0,0.0,0.0,3,1,0,
I,-4336.0,339.2,0,0.0,0.0,3,1,0,
I,-4334.6,339.1,0,0.0,0.0,3,1,0,
I,-4334.6,339.1,0,0.0,0.0,3,1,0,
I,-4334.6,339.1,0,0.0,0.0,3,1,0,
I,-4334.5,339.1,0,0.0,0.0,3,1,0,
I,-4331.5,338.9,0,0.0,0.0,3,1,0,
I,-4326.3,338.5,0,0.0,0.0,3,1,0,
I,-4325.1,338.4,0,0.0,0.0,3,1,0,
I,-4325.2,338.4,0,0.0,0.0,3,1,0,
I,-4325.2,338.4,0,0.0,0.0,3,1,0,
I,-4323.7,338.3,0,0.0,0.0,3,1,0,
I,-4317.2,337.9,0,0.0,0.0,3,1,0,
I,-4315.5,337.8,0,0.0,0.0,3,1,0,
I,-4315.7,337.8,0,0.0,0.0,3,1,0,
I,-4315.7,337.8,0,0.0,0.0,3,1,0,
I,-4315.2,337.7,0,0.0,0.0,3,1,0,
I,-4310.7,337.5,0,0.0,0.0,3,1,0,
I,-4306.5,337.1,0,0.0,0.0,3,1,0,
I,-4305.9,337.1,0,0.0,0.0,3,1,0,
I,-4306.0,337.1,0,0.0,0.0,3,1,0,
I,-4306.0,337.1,0,0.0,0.0,3,1,0,
I,-4303.7,337.0,0,0.0,0.0,3,1,0,
I,-4297.9,336.6,0,0.0,0.0,3,1,0,
I,-4296.1,336.4,0,0.0,0.0,3,1,0,
I,-4296.6,336.5,0,0.0,0.0,3,1,0,
I,-4296.6,336.5,0,0.0,0.0,3,1,0,
I,-4296.5,336.5,0,0.0,0.0,3,1,0,
I,-4294.1,336.3,0,0.0,0.0,3,1,0,
I,-4289.0,336.0,0,0.0,0.0,3,1,0,
I,-4287.7,335.9,0,0.0,0.0,3,1,0,
I,-4287.7,335.9,0,0.0,0.0,3,1,0,
I,-4287.4,335.8,0,0.0,0.0,3,1,0,
I,-4287.4,335.8,0,0.0,0.0,3,1,0,
I,-4285.8,335.7,0,0.0,0.0,3,1,0,
I,-4280.8,335.4,0,0.0,0.0,3,1,0,
I,-4278.9,335.3,0,0.0,0.0,3,1,0,
I,-4280.0,335.4,0,0.0,0.0,3,1,0,
I,-4280.2,335.4,0,0.0,0.0,3,1,0,
I,-4280.2,335.4,0,0.0,0.0,3,1,0,
I,-4277.6,335.2,0,0.0,0.0,3,1,0,
I,-4272.4,334.8,0,0.0,0.0,3,1,0,
I,-4271.7,334.8,0,0.0,0.0,3,1,0,
I,-4272.1,334.8,0,0.0,0.0,3,1,0,
I,-4272.1,334.8,0,0.0,0.0,3,1,0,
I,-4271.0,334.8,0,0.0,0.0,3,1,0,
I,-4265.6,334.4,0,0.0,0.0,3,1,0,
I,-4262.0,334.2,0,0.0,0.0,3,1,0,
I,-4261.9,334.2,0,0.0,0.0,3,1,0,
I,-4262.0,334.2,0,0.0,0.0,3,1,0,
I,-4262.0,334.2,0,0.0,0.0,3,1,0,
I,-4262.0,334.2,0,0.0,0.0,3,1,0,
I,-4262.0,334.2,0,0.0,0.0,3,1,0,
I,-4262.0,334.2,0,0.0,0.0,3,1,0,
I,-4261.8,334.2,0,0.0,0.0,3,1,0,
I,-4261.7,334.1,0,0.0,0.0,3,1,0,
I,-4261.7,334.1,0,0.0,0.0,3,1,0,
I,-4261.7,334.1,0,0.0,0.0,3,1,0,
I,-4261.7,334.1,0,0.0,0.0,3,1,0,
I,-4261.7,334.1,0,0.0,0.0,3,1,0,
I,-4261.7,334.1,0,0.0,0.0,3,1,0,
I,-4261.7,334.1,0,0.0,0.0,3,1,0,
I,-4261.7,334.1,0,0.0,0.0,3,1,0,
I,-4261.7,334.1,0,0.0,0.0,3,1,0,
I,-4261.7,334.1,0,0.0,0.0,3,1,0,
